,Iris ID,Risk ID 1,Risk ID 2,Risk ID 3,Risk ID 4,Assessment ID,Ledger,Property Name,Address,City,State,County,ZIP,Market,Submarket,# Buildings,Year Built,Construction Type,Units,LATITUDE,LONGITUDE,Rentable Sqft,Replacement Cost,Primary Use,Number of beds,n Floors,Seismic Risk 2022,Seismic Hazard 2022,Wildfire Risk 2022,Wildfire Hazard 2022,Wildfire Risk 2052,Wildfire Hazard 2052,Flood Risk 2022,Flood Hazard 2022,Flood Risk 2037,Flood Hazard 2037,Flood Risk 2052,Flood Hazard 2052,Extreme Heat Risk 2022,Extreme Heat Hazard 2022,Extreme Heat Risk 2050,Extreme Heat Hazard 2050
42,e518919e-efc2-4cdf-ba4d-e2d2f6bc74d5,f579b80a-c967-4bd2-a6fc-134208930d53,7ffc3958-8766-4e11-ad86-d6ab00d9483e,e25c7dec-92b2-4d6b-bd7c-cafb30bbedf2,cafccfb4-828c-4fea-8154-0c68939d017e,,19372,175 Kent,175 Kent Ave,Brooklyn,NY,Kings,11211,New York - Manhattan,Brooklyn,1,2011,Mid-Rise,113,40.718208,-73.963652,86178,97690471.0,PRIMARY_USE_SCHOOL,144,8.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
43,812b8132-5564-44d2-b7d9-6630f15d4015,d36fe0ce-f3a4-4439-a9ac-b094d0bcf398,f8f7121b-1f38-46a2-b56d-0e3eb6eea59c,e519defd-13e9-41f7-abc2-6def3794cab5,50986bb9-5539-40ed-b706-245b96547636,,19373,Rosecliff II,790 Willard Street,Quincy,MA,Norfolk,2169,Boston,128 South,2,2005,Garden,130,42.229554,-71.030012,135450,60561193.0,PRIMARY_USE_RESIDENTIAL,200,1.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
44,9b4fced1-548c-403f-8787-316155e75301,f73e3594-9b3c-433b-925a-6abfb726fced,834f7c38-5b5c-4204-a759-efc4d04e0f16,cc5efe6f-f0b7-45ac-8032-0e5e3d7f39a1,da5c314c-113e-4df4-8f3f-d30ad49beeac,,19447,303 Third Street South,303 Third Street,Cambridge,MA,Middlesex,2142,Boston,MA-Cambridge,1,2009,Mid-Rise,179,42.364727,-71.083302,204044,172967977.0,PRIMARY_USE_RESIDENTIAL,292,10.0,Very Low,Low,Very Low,Low,,,Very Low,High,Low-Medium,Very High,Low-Medium,Very High,Very Low,Medium-High,Very Low,Medium-High
45,72e593b6-ee57-402d-ad52-fbe44237d0f1,56e96c69-a086-4da1-89e3-534419115a3f,8eaec5a4-ef68-476b-99b3-9392d8586908,7771d5a9-a799-488f-bca9-6aed35ec093a,cf495e50-3e5f-48eb-b80e-31f827f2c44f,,19469,Parc East,240 East 27th Street,New York City,NY,New York,10016,New York - Manhattan,Manhattan-Gramercy,1,1977,High-Rise,324,40.740588,-73.979595,289790,381860540.0,PRIMARY_USE_RETAIL,498,27.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
46,e5cfc44c-2cac-4f0c-a3af-c0addc149849,0553de61-fc66-4b5c-9b3b-f0bb44e18454,c29520a0-43d5-4384-9b2e-6fb71ccd18ea,6d94ae74-5cb1-493a-af13-9d17a18a07a0,4678a946-a56e-4ab7-8ff2-a771cd43d2be,,19531,Alcott Apartments,35 Lomasney Way,Boston,MA,Suffolk,2114,Boston,City of Boston,1,2021,High-Rise,470,42.364901,-71.064716,423849,430983867.0,PRIMARY_USE_RESIDENTIAL,672,50.0,Very Low,Low,Very Low,Low,,,Very Low,High,Very Low,High,Very Low,High,Very Low,Medium-High,Very Low,Medium-High
47,e68bdb77-4f59-4c47-b120-59cbf791a0ef,f27bcebc-0acb-4697-9fb0-14274cc7ad66,8d78987b-8a22-4403-ba48-e32e79388f54,2b18809a-898e-412c-9023-0ab271f53184,36f13f35-f153-49ca-86d1-01ef7b942eb9,,24012,Vantage Hollywood,1710 North Fuller Avenue,Los Angeles,CA,Los Angeles,90046,Los Angeles,Hollywood/Mid Wilshire,3,1987,Mid-Rise,298,34.102149,-118.348364,164056,126937757.0,PRIMARY_USE_RESIDENTIAL,324,6.0,Very Low,Very High,Low-Medium,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
48,82f6507c-3ee1-406a-ada0-8dc557996e3b,4c358b34-9b99-4b02-85e3-453c52a28866,f8a0cb69-553d-470c-9ad2-420bd791d183,cba7a338-e8ef-4fbf-9e59-26c3ca4d5f9a,bc5ea23b-e519-484e-8720-712ff89a6496,,24013,C on Pico,12301 W Pico Blvd,Los Angeles,CA,Los Angeles,90064,Los Angeles,West Los Angeles,1,2014,Mid-Rise,94,34.028469,-118.45282,64961,46097269.0,PRIMARY_USE_RESIDENTIAL,142,7.0,Very Low,Very High,Very Low,Low,,,Medium-High,Very High,Medium,Very High,Medium-High,Very High,Very Low,Medium-High,Very Low,Medium-High
49,35da30ab-ded9-4c85-832c-347554d75c25,53f12cd9-bd45-4517-882e-5797ad7f4e0e,13bc081c-bce2-4df7-a018-c396a0065f83,a5dde2fb-f0e3-4adf-a440-48138c1397fa,98dae2e7-4eff-4df2-b641-1ca761476bb5,,24016,Springline,3220 California Ave SW,Seattle,WA,King,98116,Seattle,West Seattle,2,2016,Mid-Rise,136,47.574237,-122.386308,104855,76446983.0,PRIMARY_USE_HEALTHCARE,205,7.0,Low-Medium,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium-High
50,da029591-543d-4876-9b72-1bb859b09f95,371a02e9-7926-409b-8fb7-3b5be844bdcf,644cc417-fbd3-4ca1-956e-f73023e99e06,89dc90c4-2601-443b-97a9-41cb66db6aac,7ca67188-bd7c-4e19-b099-c3fb0adc16a5,,24018,Girard,50 Malden St,Boston,MA,Suffolk,2118,Boston,City of Boston,1,2016,High-Rise,160,42.339996,-71.068353,137418,137474329.0,PRIMARY_USE_RETAIL,253,9.0,Very Low,Low,Very Low,Low,,,Low,High,Low,High,Low,High,Very Low,Medium-High,Very Low,Medium-High
51,05e3218f-fb11-4341-82ed-8a3daf2cd068,7e31f857-d47e-4606-851c-d1a9264da218,04bb41c3-f329-4faa-a1e6-a5f920645506,2799378a-51f7-457f-ab1f-fa0c77d983af,7dd8433a-1471-42a8-b997-712c2bcc7bca,,24020,Venn at Main,10333 NE 1st Street,Bellevue,WA,King,98004,Seattle,Bellevue/Redmond,1,2016,Mid-Rise,350,47.611028,-122.202283,265397,200297334.0,PRIMARY_USE_FOOD_SERVICE,426,11.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Medium,Very Low,Low,Very Low,Medium,Very Low,Medium-High
52,891d78c1-c6b7-4288-9c9d-58ee86843327,a71f8019-7ff0-486b-bb6c-004ff568f8a7,4d1d89ff-46cd-41dd-8c26-c45853c1de0b,a883c414-cb82-4723-8895-ab10fb5cb93a,b998a64a-3e00-4ff2-9acd-cb1bae829232,,24022,Radius Koreatown,680 S Berendo St,Los Angeles,CA,Los Angeles,90005,Los Angeles,Hollywood/Mid Wilshire,2,2014,Mid-Rise,301,34.060644,-118.293768,184789,139393733.0,PRIMARY_USE_RESIDENTIAL,314,10.0,Very Low,Very High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
53,fa69047f-6eb9-417d-bd4f-3a5d3a12a4e0,efd37940-f8ad-4c0a-bd6e-419fa3b05520,51db96d0-a919-4fb7-90f7-1603270e4a4a,3f79e8fc-32ac-45cc-8968-c15c2098e2b3,e086d660-86d2-4e1f-92c0-0b4205ca8109,,24023,Chloe on Union,1408 East Union Street,Seattle,WA,King,98122,Seattle,Capital Hill/First Hill,1,2010,Mid-Rise,117,47.61398696,-122.313789104792,80783,59777555.0,PRIMARY_USE_FOOD_SERVICE,140,8.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium-High
54,7548284b-cb08-484f-a748-bd2ab88198f0,d89f0761-4bc9-44ad-92a1-54a129bc647a,11786f57-ba71-40cf-915d-d1e0f9f020e4,f7b194a7-ae5d-4eb3-bb7c-20812bac8cf5,50eb08c6-462c-4b2b-b730-d0f648efb9f2,,24027,The Rivington,1130 Grand Street,Hoboken,NJ,Hudson,7030,New York - Manhattan,Hudson Waterfront,5,1999,Mid-Rise,240,40.751396,-74.032473,240385,244862354.0,PRIMARY_USE_RETAIL,480,6.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Medium,Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High
55,4b2faaeb-4e1c-45ba-b568-7f494c469a66,0623317a-9bcc-4523-87b2-21b041082e5f,a05b08d2-8902-4deb-a56f-ed074d3c6462,35a2e517-0645-414b-bdb4-3a5cdc1a56e3,89eafe97-00fa-4e35-a6d1-7a69b2c9eedb,,24030,Troy Boston,55 Traveler Street,Boston,MA,Suffolk,2118,Boston,City of Boston,2,2015,High-Rise,378,42.343645,-71.062687,238127,258893667.0,PRIMARY_USE_RETAIL,462,21.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
56,39779fcc-513e-43c9-bc62-75aa68be7696,147fa433-94c5-4874-af41-8601f595b27b,004ddbd9-7b24-4ee1-b4c1-e4b8ee9b5274,4ce01ef6-9cfb-4d83-97bf-9d7be4186464,36b0edd3-2845-423b-8888-0d5df82d053b,,24032,Radius Uptown,1935 N. Logan Street,Denver,CO,Denver,80203,Denver,CBD/Cherry Creek,1,2017,High-Rise,372,39.746906,-104.982607,286650,168392400.0,PRIMARY_USE_RESIDENTIAL,454,13.0,Very Low,Low,Very Low,Low,,,Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High
57,1c1c820c-07a8-4045-b842-2843ec211681,2df3ebf3-22ef-4fe6-b466-2c16f0cfd0f0,ff2e93f8-8e49-4cc5-8bcb-d9ccf2871d6a,495f50e1-08e1-4e96-b994-2a4d9889b96d,feb4a6c9-2972-468f-9e7b-8b0f91fa4efa,,24033,Skyhouse Denver,1776 Broadway,Denver,CO,Denver,80202,Denver,CBD/Cherry Creek,1,2017,High-Rise,354,39.744559,-104.987395,279005,171094703.0,PRIMARY_USE_RESIDENTIAL,448,27.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
58,9b6f2f57-bc35-4ef1-abc1-707547d0fd45,b0543389-fa46-41af-bc1e-6fbdf42454a2,e4474a1f-3aec-4c3d-ab78-082ca9c894a8,f89685a5-ba50-43f1-9cde-fe61fbce4e50,c3cd2fdb-5689-471b-a35e-9d601c71598f,,24039,Eviva on Cherokee,1250 N Cherokee St,Denver,CO,Denver,80204,Denver,CBD/Cherry Creek,1,2017,High-Rise,274,39.736212,-104.991294,224317,130597981.0,PRIMARY_USE_RESIDENTIAL,342,18.0,Very Low,Low,Very Low,Low,,,Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High
59,6781a2bc-b6fa-4829-a076-e6a430e94c8a,20968c95-5545-4f58-97fb-784a9a2a5ec6,406f6deb-5508-4cac-83ef-576470ceb65c,5745610e-094a-43c4-b4f3-9c2ceac34420,07637d7a-fc9a-4604-ac8e-693bbd61621b,,24040,Madox,198 Van Vorst St.,Jersey City,NJ,Hudson,7302,New York - Manhattan,Hudson Waterfront,1,2013,Mid-Rise,131,40.714054,-74.040937,120751,84561982.0,PRIMARY_USE_HEALTHCARE,201,8.0,Very Low,Low,Very Low,Low,,,Low-Medium,Very High,Low-Medium,Very High,Medium,Very High,Very Low,Medium-High,Very Low,Medium-High
60,1621c0f9-fe39-440b-ac6b-a016fe59ad9b,3b5c2c94-1915-452c-b892-87894bcaa96e,f0cab5d3-cd23-4d18-9a8d-f4f9fee69e85,dcf4168a-5d67-44f7-a9e1-253f7c92a5ec,0b4b19e0-5b4e-47f8-8531-ab7b8a205343,,24043,Mark on 8th,285 8th Ave N,Seattle,WA,King,98109,Seattle,South Lake Union,1,2016,Mid-Rise,174,47.6205,-122.341456,115549,85920834.0,PRIMARY_USE_FOOD_SERVICE,196,10.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium-High
61,25208fd4-78c2-475d-bec6-41afd8bd96a7,b262dbea-b345-4815-8f7a-d9bb82526667,898cbddb-4492-4177-929c-f0652d1f39d2,6c672afa-5cc0-4e00-b52c-ae27da18bc38,4b9c231a-4c24-47ed-9a4e-34d275b0e4a8,,24045,Axis at Shady Grove,9305 Corporate Blvd,Rockville,MD,Montgomery,20850,Washington DC,MD-Rockville/Gaithersburg,2,2016,Mid-Rise,366,39.107946,-77.192273,342022,153266659.0,PRIMARY_USE_RESIDENTIAL,538,5.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,High
62,ac4dba90-65eb-42b5-a4d0-561ac778218b,5566b970-432f-4e2b-b79d-0b43b716686f,70a1de1d-b3e0-4935-8a92-014c14c5ffce,9bcbf6d1-83da-4cdc-825d-919b99391326,2930927b-9858-4303-abd5-5c2b190594d0,,24047,Venue at the Promenade,6200 Castlegate Dr,Castle Rock,CO,Douglas,80108,Denver,Castle Rock,17,2017,Garden,312,39.422346,-104.882694,311428,127400544.0,PRIMARY_USE_RESIDENTIAL,488,3.0,Very Low,Low,Low-Medium,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
63,cf198837-7901-4805-ba5b-00ccab22f58c,ebc87015-bb4e-4f16-a5c4-5d6d1fa0075a,b85c7d7e-2a8f-4ac2-b03e-efb0e8f56a15,aaae82ba-6c02-45dd-98b3-61ef9c56a1b8,669acbab-3d53-4d5c-8a09-5e28eba03a59,,24048,The Brodie,2311 Park Centre Dr,Westminster,CO,Adams,80234,Denver,Northwest Denver,8,2017,Mid-Rise,312,39.917818,-105.01461,298937,119506636.0,PRIMARY_USE_FOOD_SERVICE,469,5.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
64,e9f88270-8bed-488c-9bda-bafbdca5c14f,08f39a4c-8575-4132-a635-b7e41f1a9352,96bd74f6-ec80-4d53-98da-67fd1411a90c,fe70c98a-05dc-4b88-8bb1-0c5d60b90608,a31f82cb-126a-4a02-bf4a-abb7c856b6db,,24049,STOA,222 S Main St,Los Angeles,CA,Los Angeles,90012,Los Angeles,Downtown CBD,1,2017,Mid-Rise,237,34.050228,-118.244661,178856,121523773.0,PRIMARY_USE_SCHOOL,279,10.0,Very Low,Very High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
65,f7b009e5-c7f2-48c2-a0cb-0974455546ae,31a59b28-ec5a-4b5e-9a27-ca5fda1fa07a,6d8dcb6b-69c6-4310-81fc-eab30c27bbd4,770f786f-ed96-4ff9-85d3-a96cc38e67be,97ee0402-0a25-4a0f-8443-46caa34e621c,,24051,Next on Sixth,620 S Virgil Ave,Los Angeles,CA,Los Angeles,90005,Los Angeles,Hollywood/Mid Wilshire,1,2018,Mid-Rise,398,34.06331,-118.286375,262513,194917917.0,PRIMARY_USE_RETAIL,447,9.0,Low-Medium,Very High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
66,d3c8de13-f4db-4929-b907-1533ebf878e7,22b3c6fa-4cd6-4232-8da6-01659547a491,465300d2-531b-4102-b8c9-dad322f959cf,a3e8d6f0-941f-49b9-965c-ab53f0dfa9a6,00869e78-5cee-4244-be51-26f9ef61423b,,24053,The Lex,5560 Lexington Ave,San Jose,CA,Santa Clara,95123,San Francisco Bay Area,SF-South Bay,1,2017,Mid-Rise,387,37.252236,-121.799144,337454,277717660.0,PRIMARY_USE_RESIDENTIAL,561,5.0,Low,Very High,Very Low,Low,,,Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium-High,Very Low,High
67,e1f64b9e-9642-4e07-be2d-286218afd73c,cba53f03-1e22-4141-a2af-c14b629967d5,89c71565-00f9-416b-bb18-ce1e0c96e71d,bfd899b7-a5b5-4fc3-b692-02cc4de15511,67aac3a1-8fe6-41ca-aa1e-0ed95cdef3f4,,24055,Aero Apartments,201 W Atlantic Avenue,Alameda,CA,Alameda,94501,San Francisco Bay Area,SF-East Bay,3,2021,Mid-Rise,204,37.780408,-122.29618,139904,115860578.0,PRIMARY_USE_RESIDENTIAL,244,4.0,Very Low,Very High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
68,91afb1d9-8eb9-41da-9aea-2e4d0ddb8ad0,7e21544d-e77e-42f1-a0dd-1f7ed069463c,feccd38f-3a41-4696-99bc-5f0236ad598c,d88b250d-542d-47af-a29e-7d9176b752cc,ad4fb929-2123-4044-b7df-3f9adbe9f6d7,,24060,The Huxley,1355 El Camino Real,Redwood City,CA,San Mateo,94063,San Francisco Bay Area,SF-Peninsula,1,2018,Mid-Rise,137,37.482264,-122.229172,117547,107260905.0,PRIMARY_USE_RESIDENTIAL,171,8.0,Very Low,Very High,Very Low,Low,,,Very Low,High,Very Low,High,Very Low,High,Very Low,Medium-High,Very Low,Medium-High
69,879a0104-79a6-4e0d-84b2-f84d47a695c4,56c07550-4834-40c5-bef2-90091deff64a,03518134-a999-4aec-a803-a166eb04a9bf,0518c614-a075-46b1-90a6-f3c678825830,86ca6af2-5599-4fef-9c3a-4358ed5893ed,,24069,Lane,10720 5th Ave NE,Seattle,WA,King,98125,Seattle,North Seattle,2,2019,Mid-Rise,217,47.707698,-122.322775,144116,107134341.0,PRIMARY_USE_RETAIL,250,7.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium
70,7e5ab0b4-5767-44ff-ac14-4b3d88e6b810,ada133c6-f3a3-4c06-8870-019e203c6cac,25f64e6d-a8e9-4740-9b81-c1ed7581a628,610c631a-6768-4d04-b0e1-f19c474ae98c,02b6e2eb-b0ec-493e-8049-be6de303b94b,,24071,The Dalton,1225 First St,Alexandria,VA,Fairfax,22314,Washington DC,VA-Alexandria,1,2018,Mid-Rise,270,38.816434,-77.050816,209749,124331194.0,PRIMARY_USE_FOOD_SERVICE,363,17.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,High
71,c60c6e1c-5682-4019-9cd9-d308627d69bc,d2280064-09e9-4e84-8710-a4953dabf102,da393b58-7576-492a-a970-e61e4e1f3280,3e710770-71aa-4bcc-8928-b669289b7eb6,24978de1-ad5f-49a8-89f5-a275fa0c118f,,24078,Notch,13800 Newcastle Golf Club Rd,Newcastle,WA,King,98059,Seattle,Bellevue/Redmond,1,2019,Mid-Rise,158,47.540721,-122.154255,105288,81241816.0,PRIMARY_USE_RESIDENTIAL,187,5.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium-High
72,a709953b-4393-4ffa-be53-31f50c257e5c,b6094202-f660-43ee-925f-0295e099544a,b4b957bc-1b80-4bc9-8f72-869b2750f136,cacddebf-7d2e-4e89-b00e-a90bafbd01c1,b1b81301-2bcf-4472-9478-da7cd46c73bb,,24083,Circa Fitzsimons,11700 E 26th Ave,Denver,CO,Denver,80238,Denver,Northeast Denver,11,2020,Garden,280,39.75500012,-104.851065470912,261014,104800516.0,PRIMARY_USE_RESIDENTIAL,400,4.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,High
73,16e8b3a0-333c-468b-ba61-a4e9b40b03fc,ffac32e0-18e6-4a0f-ae0d-0a74797f694e,471446d9-20ae-48fc-9f7c-30c433f4696c,3d35f66b-06ee-439d-be8d-32480508b88a,e00891ba-448b-48f4-b836-8014e5ee6202,,24086,Radiant Fairfax Ridge,3887 Fairfax Ridge Road,Fairfax,VA,Fairfax,22030,Washington DC,VA-Fairfax,2,2016,Mid-Rise,213,38.86034705,-77.3359272502709,195719,85538552.0,PRIMARY_USE_RESIDENTIAL,346,5.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,High
74,a7e617d9-2603-4726-a146-52d2a853777b,09ab32ea-0ab9-49a1-9a0c-9cbe8f7e8a61,3e39567c-2426-45d2-83e5-790839ea18ea,69b2d099-54af-4a78-a94c-50e42b8039ef,3558eaff-a55d-4317-b62a-e67285b84e90,,24087,Skyhouse South,100 6th St NE,Atlanta,GA,-1,30308,Atlanta,Midtown,1,2014,High-Rise,320,33.77802758,-84.3829623808545,-1,129585920.0,PRIMARY_USE_RESIDENTIAL,424,25.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
75,663fe4e4-2175-4edf-8ba9-df891844d8d7,90733c6d-1461-401f-b637-1d3dd5417014,c644eb2d-5d1e-4447-a0fc-87efdb72b55e,ad211d64-5936-4a68-8b5c-788154899ace,62e5954a-03a9-4576-9369-544454ef0d0f,,24090,The Reserve at Burlington,20 Corporate Drive,Burlington,MA,Middlesex,1803,Boston,128 North,1,2019,Mid-Rise,270,42.49530456,-71.1911202949609,250444,147290098.0,PRIMARY_USE_RESIDENTIAL,404,7.0,Very Low,Low,Very Low,Low,,,Very Low,High,Very Low,High,Very Low,High,Very Low,Medium-High,Very Low,Medium-High
76,57693053-2fcb-4183-aafa-b15a566817f5,c5456669-f0b0-4a54-90f2-5587de5855af,566dce04-81d2-42b3-9014-efd43069cb23,7c3e642c-9e1a-4517-b442-cb43421394ca,6f77c8fa-f287-4d11-99f4-584bc3896017,,24091,Flora,5406 Middle Fiskville Road,Austin,TX,Travis,78751,Austin,Central Austin,1,2019,Mid-Rise,194,30.31685139,-97.714679866359,122704,55507101.0,PRIMARY_USE_RESIDENTIAL,210,6.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
77,be2d373d-bc92-408c-81c1-c26671324033,1e31853d-8dfa-47e5-80d0-e41d27411c9d,9f7b0752-b329-4179-ba11-f98920361ab0,25181948-0d77-420a-a056-f52e71e17326,f182024e-23af-4022-aa50-7548c5fa50cb,,24092,St Johns West,601 W St. Johns Ave,Austin,TX,Travis,78752,Austin,Central Austin,2,2020,Mid-Rise,297,30.33797055,-97.714735599852,193622,86839365.0,PRIMARY_USE_RESIDENTIAL,338,6.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
78,5311d7f0-4a9d-497b-b06f-313985ec5a06,ca3b9440-d5ff-4c75-b309-24d609e88979,57e3bc4a-352e-4463-86c0-ea8c60ac815f,06c3033a-e2a9-44ef-a8af-614b107ed0e8,448e87ce-4776-410e-9fcc-9b2b3bfa9a86,,24096,Zephyr on the Park,8020 161st Ave NE,Redmond,WA,King,98052,Seattle,Bellevue/Redmond,1,2021,Mid-Rise,193,47.67515316,-122.125070493241,143669,108803520.0,PRIMARY_USE_FOOD_SERVICE,227,10.0,Very Low,High,Very Low,Low,,,Very Low,High,Very Low,High,Very Low,High,Very Low,Medium,Very Low,Medium
79,675e9b33-abc4-4df2-9874-e53d93b84778,8bd971e2-6e5c-4a1c-9876-6903aeeffe79,5f125e94-bb12-423e-a55c-f79db5f5e4d1,0cf90313-68f5-47fb-9254-64e1e503d489,be6ef927-7c24-406b-9c84-d2c14554257d,,24098,Kilby,8455 Grace Street,Frisco,TX,Collin,75034,Dallas/Ft. Worth,TX-DFW-Far North Dallas,1,2020,Mid-Rise,258,33.14832714,-96.8360525967613,227975,81789212.0,PRIMARY_USE_RESIDENTIAL,349,4.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
80,5e17160f-6e64-44b5-bf13-81da18d2bf37,e59f8c88-6ef6-4107-b0c9-0a1415a16d43,672a6a74-c968-48c9-bd71-c254db79e48d,feec9b7a-2128-4a88-aba7-9ac63ae1db5d,dadd93c6-63de-48c5-a19e-4c1fd4e246ea,,24106,Indie Deep Ellum,2900 Canton Street,Dallas,TX,Dallas,75226,Dallas/Ft. Worth,TX-DFW-Intown/Oaklawn,1,2019,Mid-Rise,231,32.78258125,-96.7809318436597,184849,59841518.0,PRIMARY_USE_FOOD_SERVICE,279,9.0,Very Low,Low,Very Low,Low,,,Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,High,Very Low,High
81,7b73a8c1-09b4-41b5-b8ea-bce2481b0518,0141d41a-ebd1-47a2-9c36-ebb00aa21ae4,216b1f84-0c33-4a5c-9b8b-98982c441834,86f22bf3-6ee9-4aae-a9e6-c92244a3969d,d1a72174-cf82-45e6-8a6b-734e34f185c8,,24109,Luna Upper Westside,2265 Marietta Boulevard NW,Atlanta,GA,-1,30318,Atlanta,GA-ATL-NW,3,2020,Mid-Rise,345,33.81866628,-84.4492838122784,-1,107509245.0,PRIMARY_USE_FOOD_SERVICE,488,6.0,Very Low,Low,Very Low,Low,,,Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High
82,a72f96b3-3f40-4e92-8ae6-4e5057bebde6,bfc0cf54-c9f0-48ba-b229-f501245d6c6b,1e4480de-ce57-4ce0-becb-9776f0cf17f4,5419bcb0-7822-4343-8cb8-0965643e37cf,5db12c7e-497f-467d-8ff1-11daf6709f9a,,24112,Westerly,441 W Commerce Street,Dallas,TX,Dallas,75208,Dallas/Ft. Worth,TX-DFW-West Dallas,1,2020,Mid-Rise,331,32.7735806,-96.8313713541484,270730,97517609.0,PRIMARY_USE_RESIDENTIAL,404,7.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
83,1f3dfc10-29f0-4c74-b85a-f11756720eed,ee0f6214-9126-4d6a-9109-c65dc6f1cbc1,e893be09-3add-41e8-b956-2ea4b4971691,4cd2836b-866c-478b-b890-2e690c95eb1d,311d223d-3aab-4f47-852c-883d00e88be6,,24115,Olivian at The Realm,3964 TX-121,Lewisville,TX,Denton,75056,Dallas/Ft. Worth,TX-DFW-Far North Dallas,1,2021,Mid-Rise,421,33.06023418,-96.8989340188814,390625,123639421.0,PRIMARY_USE_RESIDENTIAL,577,6.0,Very Low,Low,Low-Medium,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
84,3c9099e7-4dc4-4cbb-a3d5-4051dd3c4e4c,237402b2-783e-4a3b-bc55-2cea2227f4a9,30324b9d-d4be-47fa-9c4e-20b8885a580c,b7554fba-3752-4f3b-8054-0d898ce43eee,f9bed901-8517-4736-b022-a702cbfec4bb,,24117,Juniper Sandy Springs,6558 Roswell Road,Sandy Springs,GA,Fulton,30328,Atlanta,Perimeter,3,2017,Mid-Rise,230,33.93450209,-84.3809993785247,-1,61560371.0,PRIMARY_USE_RESIDENTIAL,319,4.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
