,Iris ID,Risk ID 1,Risk ID 2,Risk ID 3,Risk ID 4,Assessment ID,Ledger,Property Name,Address,City,State,County,ZIP,Market,Submarket,# Buildings,Year Built,Construction Type,Units,LATITUDE,LONGITUDE,Rentable Sqft,Replacement Cost,Primary Use,Number of beds,n Floors,Seismic Risk 2022,Seismic Hazard 2022,Wildfire Risk 2022,Wildfire Hazard 2022,Wildfire Risk 2050,Wildfire Hazard 2050,Flood Risk 2022,Flood Hazard 2022,Flood Driver 2022,Flood Risk 2037,Flood Hazard 2037,Flood Driver 2037,Flood Risk 2052,Flood Hazard 2052,Flood Driver 2052,Extreme Heat Risk 2022,Extreme Heat Hazard 2022,Extreme Heat Risk 2050,Extreme Heat Hazard 2050,Drought Risk 2022,Drought Hazard 2022,Drought Risk 2050,Drought Hazard 2050
68,b47da0a8-0e49-4b12-bd10-09e97d7a7f9a,4721125d-c89e-4214-a1d5-9329f01d9613,7c88ab05-5b32-4665-add7-3c2ae1768dea,8d01952e-1808-4bec-a5b6-f357bfa77723,7221cadc-b41e-471d-bddd-13e778c35c86,,24060,The Huxley,1355 El Camino Real,Redwood City,CA,San Mateo,94063,San Francisco Bay Area,SF-Peninsula,1,2018,Mid-Rise,137,37.482264,-122.229172,117547,107260905.0,PRIMARY_USE_RESIDENTIAL,171,8.0,Very Low,Very High,Very Low,Low,Very Low,Low,Low,High,['pluvial'],Low,High,['pluvial'],Low,High,['pluvial'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Medium
69,812836df-eb0c-4e4b-a4d7-4d6e50e55230,0fb4b9ba-caa2-4501-9891-751217c4bc06,6c58487c-5e3d-40f9-ac81-0c5970f132a8,4585a6c5-692d-4c2c-8ac9-022238d8baee,e76623b6-1057-4428-be64-521ffafcf304,,24069,Lane,10720 5th Ave NE,Seattle,WA,King,98125,Seattle,North Seattle,2,2019,Mid-Rise,217,47.707698,-122.322775,144116,107134341.0,PRIMARY_USE_RETAIL,250,7.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Low,['pluvial'],Very Low,Low,['pluvial'],Very Low,Low,['pluvial'],Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium
70,245f711e-785b-4530-a2b2-ec92ea417888,dd143af6-03f4-4ab0-a3df-468838e9198c,1875c8d0-b4c8-403b-98ed-251602f60c66,8f4446e5-57fc-4003-a4d1-80af6b82f47c,66c4c086-9f56-4638-b90c-ddb4c430ec2f,,24071,The Dalton,1225 First St,Alexandria,VA,Fairfax,22314,Washington DC,VA-Alexandria,1,2018,Mid-Rise,270,38.816434,-77.050816,209749,124331194.0,PRIMARY_USE_FOOD_SERVICE,363,17.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,High,Very Low,Low,Very Low,Low
71,03b4dff7-f156-4d29-be10-020b47e380c6,ded66717-ba53-4329-a060-ca413260998b,c75e1afd-1468-47c7-beb1-cf1aa43780ea,264d2d57-5afd-4fff-8a77-cee21da4511b,9fe9bf16-24fe-49f1-bf13-2621995972de,,24078,Notch,13800 Newcastle Golf Club Rd,Newcastle,WA,King,98059,Seattle,Bellevue/Redmond,1,2019,Mid-Rise,158,47.540721,-122.154255,105288,81241816.0,PRIMARY_USE_RESIDENTIAL,187,5.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High
72,79bdbcf9-eb6d-4322-aa34-9f8747f354a9,9e4178e0-56f5-474d-a838-0fb6188fee48,618aee7e-26e5-4a65-81c9-5ced78f4aedc,a9907b07-87e3-4050-831b-14a0bc1e16b2,6fdac357-178c-4ee6-9e90-88411c9f402b,,24083,Circa Fitzsimons,11700 E 26th Ave,Denver,CO,Denver,80238,Denver,Northeast Denver,11,2020,Garden,280,39.75500012,-104.851065470912,261014,104800516.0,PRIMARY_USE_RESIDENTIAL,400,4.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,High,Very Low,Medium-High,Very Low,High
73,ead8b0f2-6e71-4907-aa82-e86de3f05510,2d1aad8d-12c1-4f73-ba90-5e54067fc1a3,b161dc2a-96c3-4cdc-8395-4e67d7aa231a,66360659-8bb3-4b0a-a32f-de44e02efc51,b2555af1-855c-43d3-9c02-0e5b1e44549a,,24086,Radiant Fairfax Ridge,3887 Fairfax Ridge Road,Fairfax,VA,Fairfax,22030,Washington DC,VA-Fairfax,2,2016,Mid-Rise,213,38.86034705,-77.3359272502709,195719,85538552.0,PRIMARY_USE_RESIDENTIAL,346,5.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,High,Very Low,Low,Very Low,Low
74,51e5cc62-2c88-466c-95bf-72ed36755429,bcd2d577-ce7b-44c8-a6fc-85d32cc27d8f,677ae2a9-6d5c-453c-b3a9-aff86a5c6bde,f5d33daf-db51-4e67-9e87-590287061ffe,1b80e970-250d-4ac5-b461-c2438111a97c,,24087,Skyhouse South,100 6th St NE,Atlanta,GA,-1,30308,Atlanta,Midtown,1,2014,High-Rise,320,33.77802758,-84.3829623808545,-1,129585920.0,PRIMARY_USE_RESIDENTIAL,424,25.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
75,54b12ad1-dbc0-422c-beea-d48d68433dee,0679a2e9-f567-4342-a75c-08dcd074b6c2,026b0a25-84bc-46ea-97f1-709d729941e4,a04c5482-2d05-4b9f-b7ab-9f8a43b837ba,514427e0-9698-4ba3-963a-943fc80aabf3,,24090,The Reserve at Burlington,20 Corporate Drive,Burlington,MA,Middlesex,1803,Boston,128 North,1,2019,Mid-Rise,270,42.49530456,-71.1911202949609,250444,147290098.0,PRIMARY_USE_RESIDENTIAL,404,7.0,Very Low,Low,Very Low,Low,Very Low,Low,Low,High,['pluvial'],Low,High,['pluvial'],Low,High,['pluvial'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
76,7b29d2b2-12a2-400e-a3e1-68729c1314f7,14d35e3e-2fbd-4a8e-8e34-e717360e2c1c,b4165e95-16a1-472a-85d1-e2a3f0fa2bc9,7e30fb89-1eae-4d64-9c88-702a47d86059,e90982c7-73af-44e4-a059-ad1df053e3ad,,24091,Flora,5406 Middle Fiskville Road,Austin,TX,Travis,78751,Austin,Central Austin,1,2019,Mid-Rise,194,30.31685139,-97.714679866359,122704,55507101.0,PRIMARY_USE_RESIDENTIAL,210,6.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,High,Very Low,High,Very Low,Medium-High,Very Low,Medium-High
77,4549d5dd-ba21-438f-9380-b1d18f6894bd,65d24e94-a01e-41e4-9a1d-5ec2bd713006,9970956b-4db7-429e-afa0-0b88ce3614ff,a6fe4680-fcde-4639-abed-2c0e4134ee70,6e7ebcc3-fe12-4209-8301-53fbd83875f0,,24092,St Johns West,601 W St. Johns Ave,Austin,TX,Travis,78752,Austin,Central Austin,2,2020,Mid-Rise,297,30.33797055,-97.714735599852,193622,86839365.0,PRIMARY_USE_RESIDENTIAL,338,6.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,High,Very Low,High,Very Low,Medium-High,Very Low,Medium-High
78,b32b6552-b40a-445b-be47-917ec7d5fc4b,e58aa5fd-ac05-4796-8217-2f764b0a3874,1ca522b9-f57f-40c9-9e35-aa1b18a43b8b,f418324b-99b3-4d09-b4df-ed00dfbbb86c,587175d8-eee1-4a88-90fd-9e0598fb3d1f,,24096,Zephyr on the Park,8020 161st Ave NE,Redmond,WA,King,98052,Seattle,Bellevue/Redmond,1,2021,Mid-Rise,193,47.67515316,-122.125070493241,143669,108803520.0,PRIMARY_USE_FOOD_SERVICE,227,10.0,Very Low,High,Very Low,Low,Very Low,Low,Low,High,['fluvial'],Low,High,['fluvial'],Low,High,['fluvial'],Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium
79,8be01fd2-3263-4e21-8a8e-8c9e24c59287,db82f962-1e40-48c5-8ed4-0a410cedb8c0,347bb936-834f-44f7-8df8-910603a57d6c,b39a5e58-db1b-4e95-b1fd-332341722c46,562857e0-155b-44d8-8c2e-ef8aadac1ef2,,24098,Kilby,8455 Grace Street,Frisco,TX,Collin,75034,Dallas/Ft. Worth,TX-DFW-Far North Dallas,1,2020,Mid-Rise,258,33.14832714,-96.8360525967613,227975,81789212.0,PRIMARY_USE_RESIDENTIAL,349,4.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,High,Very Low,High,Very Low,Medium-High,Very Low,Medium
80,06cb6a10-56a6-408d-a83a-9288717ff877,9d954c72-9180-48c6-9e71-f9829cdc1d62,470ff556-fd24-4095-9b39-e94b84eeb265,ea6336f4-7cca-463a-990c-ba775449c1c9,4686e321-5407-4e8b-975b-183006982bdd,,24106,Indie Deep Ellum,2900 Canton Street,Dallas,TX,Dallas,75226,Dallas/Ft. Worth,TX-DFW-Intown/Oaklawn,1,2019,Mid-Rise,231,32.78258125,-96.7809318436597,184849,59841518.0,PRIMARY_USE_FOOD_SERVICE,279,9.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,['pluvial'],Very Low,Medium,['pluvial'],Very Low,Medium,['pluvial'],Very Low,High,Very Low,High,Very Low,Medium,Very Low,Medium
81,d139417d-1902-43f8-97da-f5d1e1aa2eb2,755126c0-f277-4af7-a128-b00d94a94d1f,464fc892-ee1d-4dc9-89c3-aa0c8badc391,1dc9f27a-2246-4e5c-88ad-b9ceab6608a9,f77d29f6-7b91-4dcb-a275-f0cd32c10963,,24109,Luna Upper Westside,2265 Marietta Boulevard NW,Atlanta,GA,-1,30318,Atlanta,GA-ATL-NW,3,2020,Mid-Rise,345,33.81866628,-84.4492838122784,-1,107509245.0,PRIMARY_USE_FOOD_SERVICE,488,6.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,['pluvial'],Very Low,Medium,['pluvial'],Very Low,Medium,['pluvial'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
82,6668ae27-18b6-4e9c-a163-4574bb05e876,e041374a-bd96-496e-9c55-e1911b1dfe1f,bb45a48f-aefc-4ced-990a-e353b10a52c7,ae2efa37-0981-47fc-812c-0f9e88514352,3a559002-406b-4cf2-a4df-5bf053ad363f,,24112,Westerly,441 W Commerce Street,Dallas,TX,Dallas,75208,Dallas/Ft. Worth,TX-DFW-West Dallas,1,2020,Mid-Rise,331,32.7735806,-96.8313713541484,270730,97517609.0,PRIMARY_USE_RESIDENTIAL,404,7.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['pluvial'],Very Low,Low,['pluvial'],Very Low,Low,['pluvial'],Very Low,High,Very Low,High,Very Low,Medium,Very Low,Medium
83,a9b527ce-e47a-422a-b74d-16708f0cc351,0cb6024e-a7e1-478d-a2fb-a8575cad84a6,bb5faddb-d292-444f-afce-4b7750ae0e35,799885fb-7a6d-4a46-83b7-bb774d538cb0,3d1b23a1-5cb6-451f-a4be-5525d08cc9d9,,24115,Olivian at The Realm,3964 TX-121,Lewisville,TX,Denton,75056,Dallas/Ft. Worth,TX-DFW-Far North Dallas,1,2021,Mid-Rise,421,33.06023418,-96.8989340188814,390625,123639421.0,PRIMARY_USE_RESIDENTIAL,577,6.0,Very Low,Low,Low-Medium,Medium,Low-Medium,Medium,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,High,Very Low,High,Very Low,Medium,Very Low,Medium
84,ddc52815-4b59-420a-9210-5da1a18f3c48,497cc5be-1da2-44dc-bc69-ca783a7526c9,87f063f7-b576-4289-b45a-873d394ca9c1,b013a8c6-3ff5-45b2-bdbe-303b4482b4d6,b9335669-e0d1-43fd-ad7a-067335a67edf,,24117,Juniper Sandy Springs,6558 Roswell Road,Sandy Springs,GA,Fulton,30328,Atlanta,Perimeter,3,2017,Mid-Rise,230,33.93450209,-84.3809993785247,-1,61560371.0,PRIMARY_USE_RESIDENTIAL,319,4.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
85,c770dec1-8e6f-4359-9610-6bfb45e25d98,e2f11383-be37-464b-b808-787a0ed6bd18,0f26827d-b645-4185-9326-b4c500f76ce3,b1ad4bfd-124f-4ef3-ab8d-da4340a617ec,e66efa98-38fd-4fd5-a5d1-cd8c41f5c7de,,24122,Milo,4109 E 10th Ave,Denver,CO,Denver,80220,Denver,CBD/Cherry Creek,1,2019,Mid-Rise,319,39.73205514,-104.939317568729,269168,135485286.0,PRIMARY_USE_RESIDENTIAL,463,10.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High,Very Low,High
86,3e49bbc2-fa35-4b7c-b763-2435cb8ba7b4,3ba6d11d-74a4-42b5-8ead-f4612cc3bc2d,6976a8a5-f968-4cd4-996c-54db6fae6594,d1bb8bfb-81fb-4c3a-8554-319e3f64b411,9cc2d2c9-4598-4f1a-a667-f0be45234b01,,24123,Theo,985 Albion St,Denver,CO,Denver,80220,Denver,CBD/Cherry Creek,1,2018,Mid-Rise,275,39.73173058,-104.939502657741,207241,122197693.0,PRIMARY_USE_RESIDENTIAL,351,10.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High,Very Low,High
87,b49bd930-36f6-4ce8-a239-46ca7a6513a3,47d25faa-85d4-4fc3-bdf5-f9afe76d7796,aac54adf-1b71-413b-aa3f-7ab5d8e7f0a7,461b4117-4b81-4629-b029-4d64fcf3729b,3178900e-4024-41d5-a9d5-38829b814d51,,24125,Mara Pacific Beach,4275 Mission Bay Dr,San Diego,CA,San Diego,92109,San Diego,I-5 Corridor,1,2019,Mid-Rise,172,32.80116385,-117.212756284284,169571,116596218.0,PRIMARY_USE_RETAIL,247,5.0,Very Low,Medium-High,Low,Medium,Low,Medium,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High
88,187ac495-f850-42dc-9240-cbb0fe3507ec,b29f98ac-a4d5-4516-947b-b7fc9247d5b0,4f8694e8-1dd7-4d77-9a59-7cf691a11db6,45d29391-f161-488b-a523-d80c18d084ce,31c82c4e-ac21-493f-aa55-04068262aa57,,24128,The Weaver,1401 Art Dilly Drive,Austin,TX,Travis,78702,Austin,East Austin,2,2020,Mid-Rise,250,30.25274824,-97.7320151050888,186507,79535463.0,PRIMARY_USE_RESIDENTIAL,314,5.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,High,Very Low,High,Very Low,Medium-High,Very Low,Medium-High
89,8131b0c1-f2f7-40b3-9c45-33f98008c863,cf992c0b-9b10-4f7a-8728-f5fef14a1ae5,a104a6c6-ab52-46ba-9376-ae10b42dbfca,fcbc3998-7f03-41ab-9844-7a2415c436fc,a093ea5e-eac7-4957-906c-372a1951e1c8,,24222,Westside Barry,C on Pico,Los Angeles,CA,Los Angeles,90064,Los Angeles,West Los Angeles,1,1989,Mid-Rise,18,34.048597,-118.45918,23040,15169774.0,PRIMARY_USE_RESIDENTIAL,36,4.0,Very Low,Very High,Low-Medium,Medium,Low-Medium,Medium,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium,Very Low,Medium
90,8ba34e8f-a987-4ff6-9ecc-974f92b64a6a,75e3b897-9cbd-41ac-a100-e930ca3144f5,52550ee9-fabf-43f7-8c53-9e8ed8fc4712,7f39f4a5-7eda-433a-9d5f-3d360cb6761d,1e43bc54-1787-42bc-bf6e-77fd6348304d,,24300,Eleve Lofts and Skydeck,200 East Broadway,Glendale,CA,Los Angeles,91205,Los Angeles,Glendale/Pasadena,1,2013,Mid-Rise,208,34.145852,-118.253505,114079,81534399.0,PRIMARY_USE_FOOD_SERVICE,228,9.0,Low-Medium,Very High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,High,Very Low,High,Very Low,Medium-High,Very Low,Medium-High
91,c9244c1a-8638-4f44-90e9-15d02472fb7f,d7ed9edc-d7b3-48a2-b66f-dbae7a479d77,c0d1f0f3-bd57-4226-99cf-484bc9c16d79,7cc070be-ce8e-42ce-b8e0-4d404b6b7c3d,cf54e603-a3db-470a-87c0-95dd954597f8,,24302,Alcyone,301 Minor Ave North,Seattle,WA,King,98109,Seattle,South Lake Union,1,2004,Mid-Rise,162,47.621172,-122.333413,119397,87532438.0,PRIMARY_USE_FOOD_SERVICE,197,10.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Medium,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High
92,cac7bed7-e51e-4d4a-9e8f-c5810a12bae3,c38100f7-6865-4c56-aa8b-e4690425bc0a,909efbfb-5a4b-4c25-87e4-0ee0f94eb0a6,17cdc014-21c0-4e31-a695-e0531f3b59b0,7af1a7cb-384d-4f7e-95e3-72df01b977e0,,24304,Square One,1020 NE 63rd St,Seattle,WA,Kings,98115,Seattle,North Seattle,1,2014,Mid-Rise,112,47.674176,-122.316714,59321,45748972.0,PRIMARY_USE_RESIDENTIAL,131,6.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium
93,375a113f-d4c5-4437-9138-730a2b8040c0,a7307135-20a7-4a55-9bab-f50ceda30bb8,dd13d7df-34f0-494c-bf49-7def89c209f6,f32c2328-ddb8-4703-ab69-3897ba60675e,cffe3a75-8ada-4736-9e0d-0beb82b0c890,,24305,315 on A,315 A Street,Boston,MA,Suffolk,2210,Boston,City of Boston,1,2013,High-Rise,202,42.349003,-71.049033,157802,164541374.0,PRIMARY_USE_OFFICE,241,20.0,Very Low,Low,Very Low,Low,Very Low,Low,Low-Medium,Very High,['coastal'],Low-Medium,Very High,['coastal'],Medium,Very High,['coastal'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
94,b37a73d5-1355-44f1-be31-d8a839da8f49,bcdd5b53-d557-4f26-b095-216ad17fb65a,a10c15f4-f1bc-44e3-9401-43e1e979fda5,28096e8c-a6a7-45fc-8d81-645406eb9dec,8d4bbb7d-979b-4236-b2da-fc1e1bfd2f9a,,27002,Old Town Lofts,16175 Cleveland St.,Redmond,WA,King,98052,Seattle,Bellevue/Redmond,1,2014,Mid-Rise,149,47.673923,-122.125271,106044,80924861.0,PRIMARY_USE_FOOD_SERVICE,164,9.0,Very Low,High,Very Low,Low,Very Low,Low,Low,High,['fluvial'],Low,High,['fluvial'],Low,High,['fluvial'],Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium
95,a4551da1-b29a-46d4-afb3-d5ee4c6012ec,d655583c-ad3d-4d0a-b112-6a7acf6e87ad,5d078459-76a5-40bc-949f-4a83e3640e02,c6c38c69-a165-4002-8956-153743d0b768,e65a2fa1-8ec0-47c9-83b2-8faa20adcfb9,,27050,The Pearl,1530 15th Ave,Seattle,WA,King,98122,Seattle,Capital Hill/First Hill,1,2008,Mid-Rise,80,47.614706,-122.312407,53420,39751004.0,PRIMARY_USE_RESIDENTIAL,80,7.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High
96,8afad315-b398-4242-be31-cd9a2e45fb46,3e7f24ba-c174-484c-9523-7016ca7805a4,32ee6e35-e2a1-49f8-8bce-8e974b12d4a8,72bb35dd-1ec1-4791-aeef-90d91c0319f7,8edc3e91-8137-45e4-a38f-916fd70c865b,,27052,Packard Building,1530 12th Avenue,Seattle,WA,King,98122,Seattle,Capital Hill/First Hill,1,2010,Mid-Rise,61,47.615184,-122.316378,43921,32370077.0,PRIMARY_USE_HEALTHCARE,62,6.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High
97,46a3740f-6330-427b-8336-4958af302554,55a7f6bd-8ce6-4314-b39f-7f2b5c883eb9,8e7dada2-8415-462c-960e-414e5802c9b8,5c3d35fe-34f2-43d6-821a-2b109c004a61,dbfa261e-a754-49f0-a5bc-076425f42c70,,27139,2300 Elliott,2300 Elliott Avenue,Seattle,WA,King,98121,Seattle,Belltown/CBD,1,1992,Mid-Rise,92,47.61198047,-122.348266196472,66501,53283845.0,PRIMARY_USE_RESIDENTIAL,113,5.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Medium,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High
98,668e527f-32af-4e72-9ba1-d5a9a61b95f0,4a067901-e577-49db-8a46-44badc313186,3b3032e9-60a5-442a-afd9-312ef10acb8d,7e8acebb-2c3c-49a4-a5e9-a4002c4df12a,e642bd04-31ba-43b2-8395-28b47cbdb560,,27141,Seventh and James,600 Seventh Ave,Seattle,WA,King,98104,Seattle,Capital Hill/First Hill,1,1992,Mid-Rise,96,47.60454441,-122.326939332426,66800,49397653.0,PRIMARY_USE_RESIDENTIAL,120,5.0,Very Low,High,Very Low,Low,Very Low,Low,Low-Medium,High,['pluvial'],Low-Medium,Low,['pluvial'],Low-Medium,High,['pluvial'],Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High
99,ba5de471-fa45-4b3c-8a89-d059b937ecbd,c247f950-7273-46df-bf7e-aff241337b58,4b1e85bc-e45d-405d-9dc5-e01e033939c5,5f7afb2c-0055-4a3c-a962-bb5f50d40480,49ed694f-108f-4ff8-a6e4-eb30b52a7665,,27165,Geary Courtyard,639 Geary Street,San Francisco,CA,San Francisco,94102,San Francisco Bay Area,SF-Downtown,1,1990,High-Rise,165,37.7865984,-122.413758725365,84916,106089768.0,PRIMARY_USE_RESIDENTIAL,166,16.0,Low-Medium,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium,Very Low,Low,Very Low,Medium
100,132639b1-c336-4154-864e-51e5daaa6a63,a35474f6-80d9-4cb2-9a2b-cdc7dd91e083,86e376b3-791d-42a3-84f7-9d6999bb2793,b918e44c-d1c6-4215-9e34-626cd81c210e,8df5bee2-4c0e-4ae7-9573-e0552d08388a,,27167,Bellevue Meadows,4277 148th Ave. NE,Bellevue,WA,King,98007,Seattle,Bellevue/Redmond,16,1983,Garden,180,47.64753416,-122.143087074021,144208,70223969.0,PRIMARY_USE_RESIDENTIAL,292,2.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium
101,287e6b75-837d-4c8a-8f18-a72863e30854,43d24feb-f942-44d0-8eed-7c48eb236841,c203d414-0d13-49b7-9857-d5db3daec0fe,8471d31a-26d5-4095-a63f-d96a7e312d09,95f23a05-6c12-4be3-9520-4f136248a0d2,,27168,Chelsea Square,16340 NE 83rd St,Redmond,WA,King,98052,Seattle,Bellevue/Redmond,6,1991,Garden,113,47.67663286,-122.122334359724,107534,50510684.0,PRIMARY_USE_RESIDENTIAL,180,3.0,Very Low,High,Very Low,Low,Very Low,Low,Medium,High,['fluvial'],Medium,High,['fluvial'],Medium,High,['fluvial'],Very Low,Medium,Very Low,Medium-High,Very Low,Medium,Very Low,Medium
102,67367579-cab6-4f47-af4a-4550e6acc1c1,d1023a87-e2a2-4b7a-8b86-981ba6b6e71b,bf430d33-2be4-4485-9fb7-fa8394ee2acd,00486709-83b4-4fb4-84e5-dfa91e69f52d,6aef5de1-a84b-45db-b13e-31f6bf758008,,27179,Providence,21623 16th Dr. SE,Bothell,WA,Snohomish,98021,Seattle,Bothell/Mill Creek Corridor,12,2000,Garden,200,47.80081817,-122.211399078369,189700,85304217.0,PRIMARY_USE_RESIDENTIAL,326,3.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Medium,['fluvial'],Very Low,Medium,['fluvial'],Very Low,Medium,['fluvial'],Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium
103,e4d71b2b-753a-4fec-98d2-4db91d173e29,6969ae7d-b790-42b1-a852-edbd71d59490,d8a03465-6748-48f9-b35c-1d904b932181,1c569888-f271-43f2-974e-74882a40fdb5,a1034f3c-a790-485a-a6c2-ecd60ffc3e1d,,27180,Olympus I,2801 Western Avenue,Seattle,WA,King,98121,Seattle,Belltown/CBD,2,2000,High-Rise,328,47.61584617,-122.352982163429,306091,299679698.0,PRIMARY_USE_FOOD_SERVICE,477,18.0,Low-Medium,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High
104,94329126-f642-4c43-a346-61a5df3c56ce,2d809d96-53f0-469e-9e3f-5ebbc2698e62,2311996a-472a-4e6e-af92-0ae6ec70519a,646946c9-78f0-43d2-a572-ee9e72dc4922,9700706f-1f49-4321-b3d6-95fae3636b3e,,27185,Ivorywood,8700 NE Bothell Way,Bothell,WA,King,98011,Seattle,Bothell/Mill Creek Corridor,14,2000,Garden,144,47.75304219,-122.224746216139,141242,63196166.0,PRIMARY_USE_RESIDENTIAL,246,3.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium
105,33aed9a4-ebbe-4fa2-95c1-6ec2f0ec486b,56189778-c6db-430b-af10-486ecede983e,ec50be11-227d-40e4-b323-013be10db381,9cf6e203-3056-4ded-a098-e50c8c4bb02b,fc5d538c-6ea7-409e-8b2d-05e4f53873b6,,27186,Metro on First,215 First Avenue West,Seattle,WA,King,98119,Seattle,Belltown/CBD,1,2002,Mid-Rise,102,47.61993546,-122.358016867224,70038,56705306.0,PRIMARY_USE_HEALTHCARE,132,10.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High
